105.5,101.72,104.595,4518600,2354931.7460317400,-1194197.2420399100,-1479913.9275425600,-2190548.6878002500,710634.76025769100
106.125,103.155,106.125,4519500,4519500.0000000000,3325302.7579600900,922694.4152087680,-1187666.6067529100,2110361.02196168000
107.94,105.69,106,5569700,-4034938.2222222100,-709635.4642621180,106529.4754733250,-1100751.8535727700,1207281.32904609000
106.25,103.655,106.065,4239700,3635195.5684007600,2925560.1041386400,1516044.7898059900,-368695.1339888750,1884739.92379486000
107,104,104.625,4175300,-2435591.6666666700,489968.4374719780,1003006.6136389800,-212574.4846323560,1215581.09827134000
108.75,105.53,108.625,4995300,4607466.1490683200,5097434.5865403000,3050220.6000896400,752881.7101263090,2297338.88996333000
110.94,108.53,109.315,4776600,-1664873.0290456500,3432561.5574946500,3241391.0787921400,1240096.2278296400,2001294.85096250000
110.94,108.75,110.5,4190000,2506347.0319634800,5938908.5894581200,4590149.8341251400,2094425.7481257300,2495724.08599940000
114.22,107.75,112.75,6035300,3292829.8299845500,9231738.4194426700,6910944.1267839000,3392118.9610924500,3518825.16569146000
123,117,123,12168900,12168900.0000000000,21400638.4194427000,14155791.2731133000,6666395.2262470300,7489396.04686625000
121.75,118,119.625,9040800,-1205440.0000000000,20195198.4194427000,17175494.8462780000,9126177.6250098800,8049317.22126810000
119.815,116,118.75,5780300,2553028.9646133700,22748227.3840560000,19961861.1151670000,11602913.9448365000,8358947.17033056000
120.315,118.5,119.25,4320800,-749890.9090909050,21998336.4749651000,20980098.7950661000,13492990.7684962000,7487108.02656986000
119.375,116.53,117.94,3899100,-34262.7416520289,21964073.7333131000,21472086.2641896000,15033187.6711902000,6438898.59299940000
118.19,116.25,116.44,3221400,-2590404.1237113500,19373669.6096018000,20422877.9368957000,15822366.2054468000,4600511.73144883000
116.69,114.595,115.19,3455500,-1492710.0238663500,17880959.5857354000,19151918.7613155000,16196655.9109539000,2955262.85036169000
115.345,110.875,111.875,4304200,-2378383.4451901600,15502576.1405453000,17327247.4509304000,16070459.5890614000,1256787.86186901000
113,110.5,110.595,4703900,-4346403.6000000000,11156172.5405452000,14241709.9957378000,15176952.8529675000,-935242.85722971500
118.315,110.72,118.125,8316300,7900211.2574061900,19056383.7979514000,16649046.8968446000,15882303.9338737000,766742.96297093100
116.87,112.62,116,10553900,6233009.1764705700,25289392.9744220000,20969219.9356333000,17592683.7594279000,3376536.17620539000
116.75,114.19,116,6384800,2643706.2500000000,27933099.2244220000,24451159.5800277000,19472759.2985178000,4978400.28150990000
113.87,111.19,112,7163300,-2833245.5223880600,25099853.7020340000,24775506.6410308000,20495867.3718843000,4279639.26914646000
114.62,109.44,113.75,7007800,4653828.5714285600,29753682.2734625000,27264594.4572467000,22179106.4448986000,5085488.01234810000
115.31,111.56,112.94,5114100,-1350122.4000000100,28403559.8734625000,27834077.1653546000,23310825.2500920000,4523251.91526258000
116,112.44,116,5263800,5263800.0000000000,33667359.8734625000,30750718.5194085000,25193831.5452503000,5556886.97415827000
121.69,117.5,120.5,6666100,2879627.9236276900,36546987.7970902000,33648853.1582494000,27258041.7728575000,6390811.38539184000
119.87,116.06,116.62,7398400,-5223542.2572178400,31323445.5398723000,32486149.3490609000,27997206.0941330000,4488943.25492790000
120.87,116.56,117,5575000,-4436716.9373549900,26886728.6025174000,29686438.9757891000,27795301.0956574000,1891137.88013172000
